county_fips,year,bea_total_income,population,bls_labor_force,bls_employed
38091,2022,206596000,1788,946,928
38093,2020,1255147000,21556,10520,10169
38093,2021,1334012000,21591,10427,10166
38093,2022,1459905000,21487,10614,10405
38095,2020,181273000,2147,1152,1121
38095,2021,160597000,2133,1151,1120
38095,2022,246752000,2064,1127,1102
38097,2020,527305000,7988,4460,4305
38097,2021,532037000,7990,4460,4348
38097,2022,599808000,7958,4470,4384
38099,2020,651576000,10524,5157,4933
38099,2021,697328000,10479,5292,5094
38099,2022,792840000,10438,5234,5076
38101,2020,4020486000,69923,31966,30118
38101,2021,4165787000,69437,31997,30876
38101,2022,4309665000,68870,32069,31369
38103,2020,294441000,3971,1907,1828
38103,2021,318640000,3905,1909,1844
38103,2022,429990000,3930,1898,1841
38105,2020,2542220000,41184,23122,20955
38105,2021,2481024000,38487,20837,19725
38105,2022,2633163000,38109,21781,21308
39001,2020,1095850000,27440,10861,9853
39001,2021,1211290000,27513,10897,10202
39001,2022,1190867000,27420,10964,10376
39003,2020,4794131000,102107,47796,43698
39003,2021,5079044000,101792,47201,44464
39003,2022,5075440000,101115,46717,44748
39005,2020,2321859000,52468,26273,24573
39005,2021,2473069000,52340,26114,24963
39005,2022,2458688000,52181,25920,24922
39007,2020,4214069000,97516,43672,40037
39007,2021,4512580000,97452,42982,40594
39007,2022,4493330000,97014,42858,40967
39009,2020,2382865000,62371,26347,24340
39009,2021,2508138000,59086,25686,24245
39009,2022,2469196000,58979,26044,24792
39011,2020,2350485000,46461,24505,22822
39011,2021,2559198000,46240,24168,23259
39011,2022,2566504000,45948,23978,23238
39013,2020,2887265000,66283,28506,25615
39013,2021,3055039000,65895,27667,25955
39013,2022,3056506000,65509,27464,26065
39015,2020,1861100000,43671,19248,17645
39015,2021,2021604000,43690,19296,18256
39015,2022,2002548000,43680,19466,18587
39017,2020,20257902000,390872,193650,179572
39017,2021,21365261000,387791,194483,185665
39017,2022,21711666000,388420,196838,189835
39019,2020,1181990000,26697,12837,11703
39019,2021,1268206000,26671,12664,11946
39019,2022,1263488000,26659,12509,11968
39021,2020,1782767000,38734,19786,18371
39021,2021,1910395000,38782,19244,18383
39021,2022,1891827000,38709,19193,18477
39023,2020,6025189000,135879,62619,57526
39023,2021,6426844000,135747,62371,59027
39023,2022,6357462000,134831,62666,60100
39025,2020,12710836000,208738,105837,98553
39025,2021,13003627000,209867,106598,101943
39025,2022,13174314000,210805,107937,104095
39027,2020,1997071000,42023,17678,16198
39027,2021,2109472000,42100,17804,16819
39027,2022,2097560000,41964,17867,17086
39029,2020,4295362000,101634,47039,42616
39029,2021,4562398000,101250,45490,42852
39029,2022,4542014000,100511,44774,42709
39031,2020,1441267000,36578,14092,12836
39031,2021,1560589000,36614,13703,12896
39031,2022,1544735000,36571,13663,12997
39033,2020,1801004000,42003,18530,16798
39033,2021,1983398000,41797,17928,16873
39033,2022,1933745000,41522,17652,16808
39035,2020,72024560000,1262523,599293,536505
39035,2021,77733984000,1247808,595435,558382
39035,2022,78423857000,1236041,600431,571700
39037,2020,2467742000,51897,25638,23910
39037,2021,2695417000,51645,25489,24480
39037,2022,2714186000,51529,25537,24634
39039,2020,1693397000,38254,17731,16278
39039,2021,1818818000,38216,17463,16633
39039,2022,1806642000,38187,17324,16638
39041,2020,17218278000,215139,112054,106035
39041,2021,18817305000,221186,113880,109721
39041,2022,20111071000,226296,115171,111711
39043,2020,4028405000,75475,36471,32680
39043,2021,4255598000,74918,36896,34536
39043,2022,4384754000,74501,36512,34733
39045,2020,8218055000,159443,78532,73318
39045,2021,8809068000,161182,79302,75810
39045,2022,8961909000,162898,80029,77231
39047,2020,1293148000,28971,13939,12910
39047,2021,1379346000,28929,13639,12977
39047,2022,1355784000,28839,13670,13142
39049,2020,71982043000,1324357,699696,646859
39049,2021,78251092000,1317560,704306,669207
39049,2022,78612180000,1321820,706390,682093
39051,2020,2131208000,42643,21752,20038
39051,2021,2248473000,42473,21508,20482
39051,2022,2226964000,42171,21626,20758
39053,2020,1299843000,29241,12200,11225
39053,2021,1342948000,29220,12011,11322
39053,2022,1339414000,29068,12041,11477
39055,2020,6873723000,95347,46860,43719
39055,2021,7630061000,95649,47503,45590
39055,2022,7947659000,95469,48394,46485
39057,2020,9305351000,168119,82185,76863
39057,2021,10034233000,167628,81639,78052
39057,2022,10277994000,168456,81766,78826
39059,2020,1758828000,38415,18254,16667
39059,2021,1842134000,38263,17741,16742
39059,2022,1816727000,38098,17729,16860
39061,2020,52328248000,830320,412765,380346
39061,2021,57557999000,827501,413635,393436
39061,2022,59210201000,825037,416987,401963
39063,2020,4176944000,74930,41435,38608
39063,2021,4219472000,74775,40717,39015
39063,2022,4249202000,74861,40188,38868
39065,2020,1139821000,30724,13920,12791
39065,2021,1230961000,30446,13506,12797
39065,2022,1214741000,30416,13131,12579
39067,2020,623511000,14486,6682,6063
39067,2021,663899000,14476,6464,6060
39067,2022,663810000,14378,6463,6145
39069,2020,1354535000,27663,13001,11949
39069,2021,1450252000,27555,12695,12032
39069,2022,1441308000,27512,12694,12119
39071,2020,1771315000,43359,17399,15890
39071,2021,1933219000,43423,17209,16215
39071,2022,1910725000,43391,17317,16463
39073,2020,1215367000,28039,12708,11756
39073,2021,1282857000,28126,12792,12169
39073,2022,1266757000,27858,12915,12384
39075,2020,2188622000,44226,20884,20068
39075,2021,2404549000,44374,21303,20700
39075,2022,2491731000,44390,21626,21012
39077,2020,2650223000,58485,27503,24901
39077,2021,2807298000,58431,27522,25904
39077,2022,2773239000,58218,27659,26251
39079,2020,1312993000,32669,13124,11977
39079,2021,1362368000,32518,12559,11778
39079,2022,1338777000,32586,12324,11712
39081,2020,2804020000,65171,27444,24675
39081,2021,2980427000,65111,27012,25242
39081,2022,2926399000,64330,26933,25464
39083,2020,3042123000,62783,30907,28988
39083,2021,3197411000,62547,30873,29604
39083,2022,3229101000,63183,30837,29760
39085,2020,12797156000,232508,122456,112219
39085,2021,13663774000,232223,122827,116768
39085,2022,13852306000,231842,124804,119559
39087,2020,2551325000,58136,23640,21630
39087,2021,2695407000,57400,23040,21837
39087,2022,2688149000,56653,23346,22267
39089,2020,9213827000,178769,90051,84118
39089,2021,9943215000,179962,90782,87016
39089,2022,10095424000,181359,91692,88549
39091,2020,2114659000,46106,22703,20838
39091,2021,2255587000,46129,22315,21377
39091,2022,2237863000,46040,22525,21746
39093,2020,15970295000,313495,152382,137501
39093,2021,17180773000,314165,151447,143041
39093,2022,17534249000,316268,154121,146477
39095,2020,21643519000,430834,208216,186684
39095,2021,22879384000,429360,203714,191012
39095,2022,22794670000,426643,202831,193865
39097,2020,2094999000,43853,20478,19246
39097,2021,2255814000,44404,20679,19872
39097,2022,2276925000,43540,20909,20235
39099,2020,10828243000,228005,100125,89896
39099,2021,11600455000,226443,98159,91907
39099,2022,11680076000,225636,97955,93256
39101,2020,2627719000,65399,28247,26100
39101,2021,2792235000,65311,27710,26388
39101,2022,2739661000,64642,27290,26085
39103,2020,11022620000,182636,95393,88194
39103,2021,11735723000,183338,95806,91780
39103,2022,12057138000,183512,97765,93925
39105,2020,899448000,22149,8969,8097
39105,2021,943701000,22085,8730,8148
39105,2022,924049000,21969,8558,8056
39107,2020,2287250000,42526,23385,22129
39107,2021,2531078000,42369,22765,22042
39107,2022,2618443000,42348,22723,22110
39109,2020,5652921000,108950,53737,49964
39109,2021,6085345000,109386,53001,50704
39109,2022,6182462000,110247,53145,51250
39111,2020,558121000,13349,5656,5052
39111,2021,578141000,13324,5261,4872
39111,2022,558112000,13234,5125,4798
39113,2020,27570546000,537093,250353,228600
39113,2021,29260783000,536169,245996,232159
39113,2022,29424781000,533892,244612,234562
39115,2020,551299000,13756,6682,6066
39115,2021,593865000,13689,6716,6295
39115,2022,589167000,13668,6761,6401
39117,2020,1594547000,34973,16700,15499
39117,2021,1710785000,35197,16803,16035
39117,2022,1685611000,35339,16968,16305
39119,2020,3990885000,86450,40199,37075
39119,2021,4257333000,86574,40313,38231
39119,2022,4236058000,86113,40536,38790
39121,2020,431879000,14086,4636,4187
39121,2021,457563000,14312,4605,4292
39121,2022,446154000,14335,4583,4307
39123,2020,2319546000,40287,20571,18696
39123,2021,2484614000,40156,20475,19221
39123,2022,2497808000,39978,20494,19421
39125,2020,857389000,18805,8684,8035
39125,2021,917122000,18886,8556,8183
39125,2022,912049000,18757,8645,8342
39127,2020,1525336000,35448,15781,14442
39127,2021,1642305000,35454,15817,14928
39127,2022,1630068000,35480,15911,15209
39129,2020,2737951000,58646,26255,24456
39129,2021,2992515000,58770,26475,25279
39129,2022,3054876000,60023,26727,25734
39131,2020,1169502000,27069,10858,9839
39131,2021,1243386000,27059,10818,10130
39131,2022,1251581000,27005,11024,10466
39133,2020,7902744000,161833,85174,78952
39133,2021,8506535000,158978,84371,80349
39133,2022,8640290000,161745,85243,81995
39135,2020,1830985000,41001,21003,19578
39135,2021,2000606000,40894,21398,20526
39135,2022,1974746000,40596,21779,21045
39137,2020,1872421000,34395,18533,17496
39137,2021,2023822000,34353,18714,18069
39137,2022,2043210000,34334,18806,18236
39139,2020,5334007000,124962,51682,47036
39139,2021,5665390000,125327,51093,48219
39139,2022,5639149000,125319,50422,48141
39141,2020,3211565000,77064,35189,32374
39141,2021,3465394000,76540,34917,33207
39141,2022,3425160000,76606,35088,33744
39143,2020,2673767000,58865,29987,27555
39143,2021,2872650000,58763,30119,28531
39143,2022,2848683000,58667,29904,28496
39145,2020,3221394000,73844,29085,26552
39145,2021,3355544000,73012,29118,27299
39145,2022,3343941000,72194,29219,27738
39147,2020,2447582000,55051,27114,24917
39147,2021,2633731000,54954,26528,25255
39147,2022,2598442000,54632,26291,25195
39149,2020,2358722000,48138,23934,22086
39149,2021,2500754000,48030,23659,22658
39149,2022,2476737000,47671,23496,22670
39151,2020,18344095000,374486,183171,168367
39151,2021,19814175000,373659,181375,171855
39151,2022,19970074000,372657,179690,172413
39153,2020,30427426000,539792,267324,245092
39153,2021,32802654000,537247,263798,249374
39153,2022,33335804000,535882,265461,254663
39155,2020,8704390000,201672,84643,75837
39155,2021,9222182000,201444,82899,77564
39155,2022,9142177000,200643,82752,78656
39157,2020,4286626000,93183,44458,41102
39157,2021,4687955000,92608,44149,42085
39157,2022,4769605000,91937,44347,42651
39159,2020,3927410000,63089,29504,27794
39159,2021,4354531000,65110,29796,28731
39159,2022,4649293000,66898,30108,29196
39161,2020,1324041000,28919,14737,13702
39161,2021,1437587000,28776,14404,13828
39161,2022,1425864000,28769,14357,13878
39163,2020,502894000,12804,5599,5084
39163,2021,519118000,12707,5461,5120
39163,2022,509340000,12565,5396,5128
39165,2020,16113399000,243201,119662,112049
39165,2021,17396442000,246822,120752,115880
39165,2022,18381641000,249778,122415,118391
39167,2020,2785849000,59644,26810,24507
39167,2021,2993436000,59459,26500,25011
39167,2022,3004906000,58901,26595,25343
39169,2020,5718570000,116906,60302,56758
39169,2021,6169368000,116129,59801,57613
39169,2022,6197937000,116559,60006,58114
39171,2020,1665352000,37077,18788,17334
39171,2021,1792734000,36743,18298,17501
39171,2022,1795917000,36652,18107,17490
39173,2020,6771671000,132248,69228,64350
39173,2021,7209158000,130331,68808,65823
39173,2022,7370646000,131592,69232,66800
39175,2020,1096766000,21861,12895,12003
39175,2021,1188713000,21704,12826,12369
39175,2022,1196703000,21567,13176,12795
40001,2020,696105000,19451,8326,7830
40001,2021,784508000,19479,8579,8250
40001,2022,815623000,19576,8674,8380
40003,2020,233653000,5708,2756,2653
40003,2021,258672000,5681,2695,2628
40003,2022,236289000,5637,2717,2662
40005,2020,487211000,14154,5133,4759
40005,2021,517021000,14252,5031,4781
40005,2022,510903000,14262,5160,4958
40007,2020,291771000,5029,2578,2508
40007,2021,341433000,4999,2646,2598
40007,2022,329305000,5016,2726,2675
40009,2020,833238000,22342,9980,9205
40009,2021,871119000,22044,9774,9338
40009,2022,852226000,22009,10439,10164
40011,2020,390836000,8702,4392,4122
40011,2021,437512000,8523,4412,4276
40011,2022,424357000,8409,4439,4338
40013,2020,1886808000,46327,22395,21229
40013,2021,2110981000,47187,22157,21392
40013,2022,2141998000,48182,23261,22618
40015,2020,1115649000,26900,11936,11212
40015,2021,1203461000,26441,12037,11567
40015,2022,1160959000,26198,11926,11533
40017,2020,7552060000,155425,77559,72896
40017,2021,8487366000,161981,78802,76145
40017,2022,9113653000,169149,81247,79164
40019,2020,2223609000,48036,21315,19785
40019,2021,2422673000,48324,21536,20543
40019,2022,2449376000,48510,21778,21012
40021,2020,1809614000,47090,19558,18454
40021,2021,1994352000,47631,20129,19257
40021,2022,2007126000,48098,20325,19602
40023,2020,530068000,14201,5573,5143
40023,2021,587854000,14314,5981,5657
40023,2022,566556000,14358,6021,5738
40025,2020,146693000,2290,1401,1372
40025,2021,161817000,2255,1510,1482
40025,2022,161664000,2252,1603,1580
40027,2020,14053351000,296207,142564,134411
40027,2021,15252498000,298099,145282,140381
40027,2022,15501557000,299587,149727,145867
40029,2020,214957000,5284,2283,2123
40029,2021,230844000,5319,2307,2199
40029,2022,227438000,5313,2352,2274
40031,2020,5519000000,121125,47992,44706
40031,2021,5911172000,122438,48051,45995
40031,2022,5869778000,123046,47985,46232
40033,2020,268176000,5535,2714,2518
40033,2021,278493000,5467,2725,2608
40033,2022,263181000,5477,2711,2627
40035,2020,580989000,14136,5806,5484
40035,2021,615273000,14176,5818,5597
40035,2022,616433000,14123,5944,5758
40037,2020,3240126000,71837,31014,28932
40037,2021,3487746000,72186,31308,29917
40037,2022,3505800000,72699,31810,30683
40039,2020,1218697000,28444,15073,14238
40039,2021,1334773000,28132,15283,14763
40039,2022,1321446000,27886,15137,14734
40041,2020,1542952000,40385,18431,17430
40041,2021,1728220000,40927,19067,18402
40041,2022,1809086000,41413,20069,19473
40043,2020,231502000,4474,2685,2552
40043,2021,217141000,4415,2688,2610
40043,2022,220189000,4401,2998,2938
40045,2020,203076000,3739,2137,2038
40045,2021,216889000,3731,2116,2054
40045,2022,220632000,3657,2113,2064
40047,2020,2792550000,62692,26949,25442
40047,2021,3036214000,61947,26847,25871
40047,2022,3026153000,61920,26965,26177
40049,2020,1208119000,25645,12740,11928
40049,2021,1282423000,25738,12710,12211
40049,2022,1275240000,25713,12804,12432
40051,2020,2456904000,54873,26380,24721
40051,2021,2679721000,55608,26847,25872
40051,2022,2727531000,56658,27613,26847
40053,2020,224352000,4174,2768,2674
40053,2021,244852000,4153,2792,2718
40053,2022,204426000,4124,2796,2742
40055,2020,183487000,5493,1874,1730
40055,2021,193180000,5483,1875,1776
40055,2022,188865000,5547,1853,1788
40057,2020,114202000,2473,1172,1130
40057,2021,120876000,2413,1186,1154
40057,2022,115998000,2428,1217,1184
40059,2020,179518000,3248,1770,1708
40059,2021,191465000,3172,1809,1762
40059,2022,202956000,3129,1816,1780
40061,2020,442824000,11552,4232,3888
40061,2021,497746000,11601,4241,4009
40061,2022,513902000,11641,4202,4019
40063,2020,543171000,13348,5314,4905
40063,2021,658962000,13394,5222,4942
40063,2022,627717000,13407,5175,4972
40065,2020,1123178000,24736,10603,10160
40065,2021,1217336000,24720,10819,10493
40065,2022,1200616000,24556,10824,10525
40067,2020,214423000,5325,2564,2391
40067,2021,216736000,5396,2497,2394
40067,2022,220041000,5389,2515,2436
40069,2020,426291000,10241,3757,3464
40069,2021,464453000,10357,3717,3538
40069,2022,472988000,10406,3881,3738
40071,2020,1978816000,43609,18312,17066
40071,2021,2131993000,43724,18559,17716
40071,2022,2114511000,43668,18735,18075
40073,2020,940524000,15174,8750,8359
40073,2021,1079458000,15253,8746,8506
40073,2022,1099735000,15293,9022,8841
40075,2020,363446000,8493,3510,3329
40075,2021,381371000,8358,3641,3512
40075,2022,372290000,8345,3692,3572
40077,2020,357867000,9481,3150,2824
40077,2021,376984000,9482,3114,2881
40077,2022,377082000,9630,3175,2995
40079,2020,1764403000,48195,19195,17826
40079,2021,1954477000,48601,19563,18622
40079,2022,2027309000,48907,19773,19035
40081,2020,1421552000,33495,15512,14619
40081,2021,1558080000,33856,15909,15316
40081,2022,1552187000,34188,16368,15863
40083,2020,2262391000,49743,22304,21130
40083,2021,2461939000,50924,22879,22096
40083,2022,2517524000,51933,23590,22946
40085,2020,423183000,10159,6515,6235
40085,2021,448846000,10244,6078,5909
40085,2022,443076000,10218,5920,5777
40087,2020,2085295000,41911,20070,18940
40087,2021,2348220000,43497,20511,19841
40087,2022,2541050000,45306,21136,20567
40089,2020,1185069000,30838,14998,13972
40089,2021,1335697000,30884,15897,15165
40089,2022,1356622000,30931,16053,15408
40091,2020,767945000,18950,7133,6515
40091,2021,825295000,19262,7199,6748
40091,2022,833219000,19451,7351,6988
40093,2020,338050000,7746,3681,3501
40093,2021,370068000,7617,3720,3600
40093,2022,349070000,7502,3827,3736
40095,2020,634819000,15340,6825,6374
40095,2021,691983000,15546,7093,6822
